Date Time (GMT+2);NPS Latvia;NPS Lithuania;NPS Finland;NPS Estonia
24.06.2022 13:00;244.79;244.79;80.56;80.56
24.06.2022 14:00;230.86;230.86;65.38;65.38
24.06.2022 15:00;123.38;123.38;67.17;67.17
24.06.2022 16:00;103.25;103.25;73.3;73.3
24.06.2022 17:00;105.55;105.55;70.54;70.54
24.06.2022 18:00;296.41;296.41;110.59;110.59
24.06.2022 19:00;322;322;121.76;121.76
24.06.2022 20:00;329.94;329.94;115.31;115.31
24.06.2022 21:00;335.2;335.2;104.54;104.54
24.06.2022 22:00;138.42;138.42;138.42;138.42
24.06.2022 23:00;300.08;300.08;138.29;300.08
25.06.2022 00:00;125.07;125.07;29.45;125.07
25.06.2022 01:00;180.02;180.02;61.3;180.02
25.06.2022 02:00;160.09;160.09;22.68;160.09
25.06.2022 03:00;160.06;160.06;10.07;145.13
25.06.2022 04:00;160.03;160.03;6.83;109.4
25.06.2022 05:00;160.08;160.08;6.81;109.3
25.06.2022 06:00;160.05;160.05;25.98;25.98
25.06.2022 07:00;226.73;226.73;28.87;28.87
25.06.2022 08:00;261.09;261.09;46.25;46.25
25.06.2022 09:00;269.03;269.03;53.52;53.52
25.06.2022 10:00;237.49;237.49;74.08;74.08
25.06.2022 11:00;213.14;213.14;64.39;64.39
25.06.2022 12:00;210.98;210.98;75.53;75.53
25.06.2022 13:00;197.86;197.86;72.23;72.23
25.06.2022 14:00;224.1;224.1;31.33;31.33
25.06.2022 15:00;197.2;197.2;90.52;90.52
25.06.2022 16:00;206.58;206.58;105.61;105.61
25.06.2022 17:00;249.58;249.58;104.5;104.5
25.06.2022 18:00;269.07;269.07;114.11;114.11
25.06.2022 19:00;271.57;271.57;150;150
25.06.2022 20:00;314.1;314.1;154.32;154.32
25.06.2022 21:00;327.17;327.17;149.11;149.11
25.06.2022 22:00;322.68;322.68;152.26;322.68
25.06.2022 23:00;316.25;316.25;144.9;310.03
26.06.2022 00:00;145.18;287.86;20.04;145.18
26.06.2022 01:00;288.91;288.91;27.49;190.68
26.06.2022 02:00;255.06;255.06;26.46;255.06
26.06.2022 03:00;201.28;201.28;22.08;201.28
26.06.2022 04:00;101.05;101.05;26.77;101.05
26.06.2022 05:00;136.92;136.92;27.96;109.82
26.06.2022 06:00;135.86;135.86;27.76;27.76
26.06.2022 07:00;135.22;135.22;29.47;29.47
26.06.2022 08:00;135.44;135.44;45.46;45.46
26.06.2022 09:00;133.03;133.03;65.51;65.51
26.06.2022 10:00;110.04;110.04;83.62;83.62
26.06.2022 11:00;97.62;97.62;97.62;97.62
26.06.2022 12:00;91.68;91.68;91.68;91.68
26.06.2022 13:00;88.4;88.4;88.4;88.4
26.06.2022 14:00;114.47;114.47;100.04;100.04
26.06.2022 15:00;115.49;115.49;109.85;109.85
26.06.2022 16:00;117.11;117.11;117.11;117.11
26.06.2022 17:00;172;172;148.86;148.86
26.06.2022 18:00;202.28;202.28;160.03;160.03
26.06.2022 19:00;284.92;284.92;153.64;153.64
26.06.2022 20:00;316.99;316.99;157.93;157.93
26.06.2022 21:00;325.38;325.38;151.62;151.62
26.06.2022 22:00;308.94;308.94;150.37;150.37
26.06.2022 23:00;327.65;327.65;149.29;149.29
27.06.2022 00:00;308.29;308.29;111.13;111.13
27.06.2022 01:00;288.52;288.52;110.02;288.52
27.06.2022 02:00;224.9;224.9;88.43;224.9
27.06.2022 03:00;229.23;229.23;50.98;108.12
27.06.2022 04:00;220.75;220.75;50.82;50.82
27.06.2022 05:00;213.15;213.15;49.53;49.53
27.06.2022 06:00;258.22;258.22;110.06;110.06
27.06.2022 07:00;330.91;330.91;221.44;221.44
27.06.2022 08:00;357.94;357.94;357.94;357.94
27.06.2022 09:00;371.07;371.07;371.07;371.07
27.06.2022 10:00;348.38;348.38;348.38;348.38
27.06.2022 11:00;332.54;332.54;332.54;332.54
27.06.2022 12:00;296.7;296.7;293.5;293.5
27.06.2022 13:00;500.02;500.02;268;268
27.06.2022 14:00;259.34;259.34;250.91;250.91
27.06.2022 15:00;340.95;340.95;235.29;235.29
27.06.2022 16:00;352.68;352.68;241.35;241.35
27.06.2022 17:00;355.02;355.02;235.55;235.55
27.06.2022 18:00;355.51;355.51;234.03;234.03
27.06.2022 19:00;378.59;378.59;240.49;240.49
27.06.2022 20:00;442.02;442.02;210;210
27.06.2022 21:00;423.66;423.66;185.33;185.33
27.06.2022 22:00;375.64;375.64;167.01;167.01
27.06.2022 23:00;372.17;372.17;136.22;136.22
28.06.2022 00:00;347.33;347.33;40.45;40.45
28.06.2022 01:00;191.66;191.66;27.98;27.98
28.06.2022 02:00;200.2;200.2;25.86;25.86
28.06.2022 03:00;200.03;200.03;21.54;21.54
28.06.2022 04:00;250.01;250.01;16.2;16.2
28.06.2022 05:00;250.03;250.03;21.49;21.49
28.06.2022 06:00;282.41;282.41;101.64;101.64
28.06.2022 07:00;358.76;358.76;148.15;148.15
28.06.2022 08:00;382.06;382.06;199.99;199.99
28.06.2022 09:00;403.47;403.47;241.18;241.18
28.06.2022 10:00;372.68;372.68;229.95;229.95
28.06.2022 11:00;306.46;306.46;234.29;234.29
28.06.2022 12:00;263.61;263.61;232.51;232.51
28.06.2022 13:00;250.03;250.03;229.99;229.99
28.06.2022 14:00;250.05;250.05;208.11;208.11
28.06.2022 15:00;250.02;250.02;200;200
28.06.2022 16:00;291.83;291.83;214.87;214.87
28.06.2022 17:00;316.24;316.24;205.05;205.05
28.06.2022 18:00;359.98;359.98;212.9;212.9
28.06.2022 19:00;427.63;427.63;225.76;225.76
28.06.2022 20:00;470.9;470.9;220.32;220.32
28.06.2022 21:00;442.26;442.26;176.95;176.95
28.06.2022 22:00;401.06;401.06;152.15;152.15
28.06.2022 23:00;386.87;386.87;148.23;148.23
29.06.2022 00:00;329.14;329.14;28.63;28.63
29.06.2022 01:00;271.21;271.21;27.38;27.38
29.06.2022 02:00;272.37;272.37;27.79;27.79
29.06.2022 03:00;259.51;259.51;27.88;27.88
29.06.2022 04:00;235.04;235.04;28.04;28.04
29.06.2022 05:00;237.43;237.43;28.98;28.98
29.06.2022 06:00;262.7;262.7;136;136
29.06.2022 07:00;315.58;315.58;174.01;174.01
29.06.2022 08:00;350.85;350.85;350.85;350.85
29.06.2022 09:00;397.56;397.56;386.95;386.95
29.06.2022 10:00;369.61;369.61;365.41;365.41
29.06.2022 11:00;335.32;335.32;329.64;329.64
29.06.2022 12:00;324.44;324.44;320.93;320.93
29.06.2022 13:00;303.91;303.91;303.91;303.91
29.06.2022 14:00;297.68;297.68;291.4;291.4
29.06.2022 15:00;294.55;294.55;294.55;294.55
29.06.2022 16:00;300.85;300.85;300.85;300.85
29.06.2022 17:00;308.91;308.91;308.91;308.91
29.06.2022 18:00;341.07;341.07;341.07;341.07
29.06.2022 19:00;369.17;369.17;368.86;368.86
29.06.2022 20:00;390.9;390.9;390.9;390.9
29.06.2022 21:00;390;390;390;390
29.06.2022 22:00;366.9;366.9;341.44;341.44
29.06.2022 23:00;344.3;344.3;194.46;194.46
30.06.2022 00:00;268.97;268.97;148.01;148.01
30.06.2022 01:00;282.88;282.88;151.38;151.38
30.06.2022 02:00;276.62;276.62;78.96;78.96
30.06.2022 03:00;268.13;268.13;37.41;37.41
30.06.2022 04:00;271.33;271.33;33.38;33.38
30.06.2022 05:00;261.21;261.21;36.55;36.55
30.06.2022 06:00;274.01;274.01;150.95;150.95
30.06.2022 07:00;339.77;339.77;250;250
30.06.2022 08:00;369.89;369.89;369.89;369.89
30.06.2022 09:00;379.63;379.63;379.63;379.63
30.06.2022 10:00;341.75;341.75;341.75;341.75
30.06.2022 11:00;299.02;299.02;299.02;299.02
30.06.2022 12:00;311.6;311.6;274.02;274.02
30.06.2022 13:00;312.44;312.44;276.32;276.32
30.06.2022 14:00;268.97;268.97;268.97;268.97
30.06.2022 15:00;278.07;278.07;278.07;278.07
30.06.2022 16:00;285.79;285.79;285.79;285.79
30.06.2022 17:00;324.09;324.09;324.09;324.09
30.06.2022 18:00;372.44;372.44;372.44;372.44
30.06.2022 19:00;409.41;409.41;409.41;409.41
30.06.2022 20:00;479;479;479;479
30.06.2022 21:00;450;450;450;450
30.06.2022 22:00;394.21;394.21;394.21;394.21
30.06.2022 23:00;355.17;355.17;235.72;235.72
01.07.2022 00:00;251.89;251.89;158.45;158.45
01.07.2022 01:00;252.65;252.65;134.6;134.6
01.07.2022 02:00;275.44;275.44;48.67;48.67
01.07.2022 03:00;261.58;261.58;28.02;28.02
01.07.2022 04:00;261.48;261.48;27.24;27.24
01.07.2022 05:00;259.01;259.01;27.76;27.76
01.07.2022 06:00;282.13;282.13;160.01;160.01
01.07.2022 07:00;355.19;355.19;179.95;179.95
01.07.2022 08:00;378.85;378.85;274.96;274.96
01.07.2022 09:00;385.19;385.19;385.19;385.19
01.07.2022 10:00;378;378;378;378
01.07.2022 11:00;363.52;363.52;337.8;337.8
01.07.2022 12:00;356.97;356.97;339;339
01.07.2022 13:00;349.77;349.77;302.35;302.35
01.07.2022 14:00;349.8;349.8;270.9;270.9
01.07.2022 15:00;355.02;355.02;262.1;262.1
01.07.2022 16:00;349.75;349.75;238.72;238.72
01.07.2022 17:00;349.72;349.72;220.69;220.69
01.07.2022 18:00;349.75;349.75;242.5;242.5
01.07.2022 19:00;349.79;349.79;230.66;230.66
01.07.2022 20:00;370.17;370.17;200;200
01.07.2022 21:00;369.52;369.52;178.39;178.39
01.07.2022 22:00;356.49;356.49;170.04;170.04
01.07.2022 23:00;385;385;158.79;158.79
02.07.2022 00:00;353.61;353.61;57.76;57.76
02.07.2022 01:00;285.72;285.72;19.49;285.72
02.07.2022 02:00;255;255;15.06;255
02.07.2022 03:00;237.2;237.2;6.97;237.2
02.07.2022 04:00;230.71;230.71;4.91;116.55
02.07.2022 05:00;200.1;200.1;3.28;3.28
02.07.2022 06:00;214.2;214.2;4.7;133.29
02.07.2022 07:00;233.84;233.84;3.85;3.85
02.07.2022 08:00;244.56;244.56;15.37;15.37
02.07.2022 09:00;203.92;203.92;100.87;100.87
02.07.2022 10:00;165.59;165.59;120.77;120.77
02.07.2022 11:00;171.65;171.65;124.5;124.5
02.07.2022 12:00;200.06;200.06;100.89;100.89
02.07.2022 13:00;200.06;200.06;65.35;65.35
02.07.2022 14:00;200.05;200.05;100.81;100.81
02.07.2022 15:00;200.05;200.05;62.77;62.77
02.07.2022 16:00;200.03;200.03;99.26;99.26
02.07.2022 17:00;178.99;178.99;103.12;103.12
02.07.2022 18:00;237.47;237.47;52.04;52.04
02.07.2022 19:00;285.03;285.03;107.37;107.37
02.07.2022 20:00;350;350;106.39;106.39
02.07.2022 21:00;354.14;354.14;39.98;39.98
02.07.2022 22:00;355.05;355.05;79.12;79.12
02.07.2022 23:00;353.44;353.44;8.46;8.46
03.07.2022 00:00;302.17;302.17;2.59;2.59
03.07.2022 01:00;270.08;270.08;1.43;270.08
03.07.2022 02:00;241.64;241.64;1.1;241.64
03.07.2022 03:00;199.08;199.08;1;101.49
03.07.2022 04:00;195.6;195.6;0.97;101.46
03.07.2022 05:00;185.6;185.6;0.98;101.46
03.07.2022 06:00;182.71;182.71;1.25;101.49
03.07.2022 07:00;176.71;176.71;1.41;1.41
03.07.2022 08:00;192.31;192.31;4.98;4.98
03.07.2022 09:00;185.07;185.07;40.11;40.11
03.07.2022 10:00;185.06;185.06;44.75;44.75
03.07.2022 11:00;185.05;185.05;43.4;43.4
03.07.2022 12:00;185.05;185.05;46.49;46.49
03.07.2022 13:00;185.05;185.05;20.44;20.44
03.07.2022 14:00;185.05;185.05;5.2;5.2
03.07.2022 15:00;185.04;185.04;42.3;42.3
03.07.2022 16:00;185.04;185.04;79.95;79.95
03.07.2022 17:00;185.04;185.04;107.54;107.54
03.07.2022 18:00;170.27;170.27;127.49;127.49
03.07.2022 19:00;272.77;272.77;143.5;143.5
03.07.2022 20:00;327;327;145.74;145.74
03.07.2022 21:00;340.1;340.1;111;111
03.07.2022 22:00;348.43;348.43;137.08;137.08
03.07.2022 23:00;348.45;348.45;102.64;102.64
04.07.2022 00:00;333.06;333.06;49.92;49.92
04.07.2022 01:00;319.65;319.65;3.53;245.74
04.07.2022 02:00;277.83;277.83;1.89;101.45
04.07.2022 03:00;265.71;265.71;2.58;80.01
04.07.2022 04:00;254.37;254.37;4.86;4.86
04.07.2022 05:00;257.89;257.89;36.44;36.44
04.07.2022 06:00;302.44;302.44;173.34;173.34
04.07.2022 07:00;361.88;361.88;208.81;208.81
04.07.2022 08:00;376;376;290.94;290.94
04.07.2022 09:00;385.17;385.17;385.17;385.17
04.07.2022 10:00;366;366;366;366
04.07.2022 11:00;365.59;365.59;331.62;331.62
04.07.2022 12:00;452.19;452.19;452.19;452.19
04.07.2022 13:00;650.05;650.05;484.08;484.08
04.07.2022 14:00;365.6;365.6;311.35;311.35
04.07.2022 15:00;365.58;365.58;282.47;282.47
04.07.2022 16:00;365.56;365.56;244.27;244.27
04.07.2022 17:00;350.06;350.06;229.99;229.99
04.07.2022 18:00;339.55;339.55;220.59;220.59
04.07.2022 19:00;425.24;425.24;235.14;235.14
04.07.2022 20:00;542.25;542.25;223.31;223.31
04.07.2022 21:00;530.49;530.49;172.98;172.98
04.07.2022 22:00;475.06;475.06;211.31;211.31
04.07.2022 23:00;417.15;417.15;199.77;199.77
05.07.2022 00:00;375.06;375.06;135.74;135.74
05.07.2022 01:00;359.96;359.96;149.99;149.99
05.07.2022 02:00;318.2;318.2;113.12;210.83
05.07.2022 03:00;308.17;308.17;78.33;78.33
05.07.2022 04:00;299.16;299.16;51.9;51.9
05.07.2022 05:00;299.21;299.21;99.76;99.76
05.07.2022 06:00;324.82;324.82;169.19;169.19
05.07.2022 07:00;380.47;380.47;173.68;173.68
05.07.2022 08:00;412.59;412.59;171.7;171.7
05.07.2022 09:00;412.88;412.88;179.16;179.16
05.07.2022 10:00;361.82;361.82;161.54;161.54
05.07.2022 11:00;309.69;309.69;164.01;164.01
05.07.2022 12:00;286.61;286.61;163.46;163.46
05.07.2022 13:00;296.84;296.84;150;150
05.07.2022 14:00;300.06;300.06;130.05;130.05
05.07.2022 15:00;299.18;299.18;92.01;92.01
05.07.2022 16:00;300.24;300.24;99.81;99.81
05.07.2022 17:00;295.46;295.46;101.63;101.63
05.07.2022 18:00;354.42;354.42;88.09;88.09
05.07.2022 19:00;292.7;292.7;159.04;292.7
05.07.2022 20:00;377.7;377.7;164.06;377.7
05.07.2022 21:00;404.33;404.33;150;404.33
05.07.2022 22:00;366.97;366.97;126.02;366.97
05.07.2022 23:00;391.08;391.08;4.2;391.08
06.07.2022 00:00;344.7;344.7;1.01;344.7
06.07.2022 01:00;351.39;351.39;1.28;351.39
06.07.2022 02:00;306.09;306.09;0.94;306.09
06.07.2022 03:00;284.06;284.06;0.89;284.06
06.07.2022 04:00;279.9;279.9;1.01;279.9
06.07.2022 05:00;299.53;299.53;1.44;299.53
06.07.2022 06:00;322.79;322.79;67.88;322.79
06.07.2022 07:00;362.08;362.08;167.84;362.08
06.07.2022 08:00;413.89;413.89;175.05;413.89
06.07.2022 09:00;380.48;380.48;171.09;380.48
06.07.2022 10:00;283.15;283.15;171.1;283.15
06.07.2022 11:00;172.98;172.98;172.98;172.98
06.07.2022 12:00;225.05;225.05;199.99;225.05
06.07.2022 13:00;225.06;225.06;210.87;225.06
06.07.2022 14:00;225.03;225.03;187.12;225.03
06.07.2022 15:00;300.07;300.07;198;300.07
06.07.2022 16:00;225.08;225.08;199.99;225.08
06.07.2022 17:00;225.07;225.07;220.9;225.07
06.07.2022 18:00;199.99;199.99;199.99;199.99
06.07.2022 19:00;233.33;233.33;197.67;233.33
06.07.2022 20:00;316.99;316.99;196.99;316.99
06.07.2022 21:00;343.29;343.29;173.35;343.29
06.07.2022 22:00;323.71;323.71;170.97;323.71
06.07.2022 23:00;353.39;353.39;177.35;353.39
07.07.2022 00:00;271.06;271.06;150;271.06
07.07.2022 01:00;198.44;198.44;149.99;198.44
07.07.2022 02:00;167.54;167.54;99.48;167.54
07.07.2022 03:00;160.01;160.01;4.17;160.01
07.07.2022 04:00;164.41;164.41;53.29;164.41
07.07.2022 05:00;160.05;160.05;105.81;160.05
07.07.2022 06:00;190.06;190.06;190.06;190.06
07.07.2022 07:00;209.74;209.74;209.74;209.74
07.07.2022 08:00;264.06;264.06;231.7;231.7
07.07.2022 09:00;356.31;356.31;300.06;300.06
07.07.2022 10:00;356.34;356.34;295.2;295.2
07.07.2022 11:00;356.3;356.3;249.99;249.99
07.07.2022 12:00;356.35;356.35;220;220
07.07.2022 13:00;392.03;392.03;201.99;201.99
07.07.2022 14:00;330.91;330.91;190.48;190.48
07.07.2022 15:00;304.05;304.05;197.26;197.26
07.07.2022 16:00;356.33;356.33;218.07;218.07
07.07.2022 17:00;356.3;356.3;236.6;236.6
07.07.2022 18:00;356.38;356.38;262.28;262.28
07.07.2022 19:00;356.39;405.19;262.54;262.54
07.07.2022 20:00;356.38;429.79;192.5;192.5
07.07.2022 21:00;356.36;449.89;166.61;166.61
07.07.2022 22:00;356.31;356.31;165.57;165.57
07.07.2022 23:00;356.35;395.17;161.04;161.04
08.07.2022 00:00;311.48;311.48;140.01;140.01
08.07.2022 01:00;220.68;220.68;0.48;220.68
08.07.2022 02:00;183.55;183.55;0.4;183.55
08.07.2022 03:00;182.64;182.64;0.44;182.64
08.07.2022 04:00;197.82;197.82;0.76;134.72
08.07.2022 05:00;184.39;184.39;1.15;134.75
08.07.2022 06:00;226.84;226.84;149.99;149.99
08.07.2022 07:00;300.06;300.06;180.03;180.03
08.07.2022 08:00;400.76;400.76;166.97;166.97
08.07.2022 09:00;410.88;410.88;169.76;169.76
08.07.2022 10:00;323.25;323.25;169.8;169.8
08.07.2022 11:00;292.24;292.24;170.07;170.07
08.07.2022 12:00;237.46;237.46;169.59;169.59
08.07.2022 13:00;179.5;179.5;169.2;169.2
08.07.2022 14:00;183.31;183.31;163.58;163.58
08.07.2022 15:00;161.63;161.63;158.15;158.15
08.07.2022 16:00;151.22;151.22;151.22;151.22
08.07.2022 17:00;173.44;173.44;166.11;166.11
08.07.2022 18:00;231.02;231.02;168.89;168.89
08.07.2022 19:00;281.97;281.97;200;200
08.07.2022 20:00;323.28;366.49;223.08;223.08
08.07.2022 21:00;323.25;323.25;189.24;189.24
08.07.2022 22:00;323.23;323.23;197.27;197.27
08.07.2022 23:00;406.11;406.11;187.91;187.91
09.07.2022 00:00;323.24;323.24;144.28;144.28
09.07.2022 01:00;280.31;280.31;133.14;133.14
09.07.2022 02:00;143.25;143.25;119.24;119.24
09.07.2022 03:00;142.21;142.21;113.58;113.58
09.07.2022 04:00;124.94;124.94;109.09;109.09
09.07.2022 05:00;128.02;128.02;128.02;128.02
09.07.2022 06:00;140.9;140.9;140.9;140.9
09.07.2022 07:00;237.37;237.37;174.46;174.46
09.07.2022 08:00;202.84;202.84;194.45;194.45
09.07.2022 09:00;201.36;201.36;189.69;189.69
09.07.2022 10:00;148.5;148.5;148.5;148.5
09.07.2022 11:00;149.99;149.99;149.99;149.99
09.07.2022 12:00;144.75;144.75;144.75;144.75
09.07.2022 13:00;145.31;145.31;145.31;145.31
09.07.2022 14:00;146.58;146.58;146.58;146.58
09.07.2022 15:00;150;150;150;150
09.07.2022 16:00;181.51;181.51;181.51;181.51
09.07.2022 17:00;182.06;182.06;182.06;182.06
09.07.2022 18:00;163.32;163.32;163.32;163.32
09.07.2022 19:00;160.78;160.78;160.78;160.78
09.07.2022 20:00;168.15;168.15;168.15;168.15
09.07.2022 21:00;156.23;156.23;156.23;156.23
09.07.2022 22:00;178.38;178.38;178.38;178.38
09.07.2022 23:00;174.57;174.57;174.57;174.57
10.07.2022 00:00;127.49;127.49;127.49;127.49
10.07.2022 01:00;84.73;84.73;84.73;84.73
10.07.2022 02:00;70.64;70.64;70.64;70.64
10.07.2022 03:00;94.43;94.43;94.43;94.43
10.07.2022 04:00;3.49;3.49;3.49;3.49
10.07.2022 05:00;39.14;39.14;39.14;39.14
10.07.2022 06:00;36.46;36.46;36.46;36.46
10.07.2022 07:00;40.93;40.93;40.93;40.93
10.07.2022 08:00;93.86;93.86;93.86;93.86
10.07.2022 09:00;133.25;133.25;133.25;133.25
10.07.2022 10:00;133.04;133.04;133.04;133.04
10.07.2022 11:00;141.42;141.42;141.42;141.42
10.07.2022 12:00;145.52;145.52;145.52;145.52
10.07.2022 13:00;145.55;145.55;145.55;145.55
10.07.2022 14:00;139.48;139.48;139.48;139.48
10.07.2022 15:00;153.15;153.15;153.15;153.15
10.07.2022 16:00;178.81;178.81;178.81;178.81
10.07.2022 17:00;259.97;259.97;259.97;259.97
10.07.2022 18:00;291.41;291.41;291.41;291.41
10.07.2022 19:00;234.29;234.29;234.29;234.29
10.07.2022 20:00;291.49;291.49;291.49;291.49
10.07.2022 21:00;321.12;321.12;321.12;321.12
10.07.2022 22:00;342.39;342.39;342.39;342.39
10.07.2022 23:00;296.48;296.48;296.48;296.48
11.07.2022 00:00;288.69;288.69;288.69;288.69
11.07.2022 01:00;307.96;307.96;307.96;307.96
11.07.2022 02:00;278.09;278.09;278.09;278.09
11.07.2022 03:00;246.12;246.12;246.12;246.12
11.07.2022 04:00;234.08;234.08;234.08;234.08
11.07.2022 05:00;253.31;253.31;253.31;253.31
11.07.2022 06:00;298;298;298;298
11.07.2022 07:00;395.95;395.95;395.95;395.95
11.07.2022 08:00;447.88;447.88;447.88;447.88
11.07.2022 09:00;550;550;550;550
11.07.2022 10:00;493.17;493.17;493.17;493.17
11.07.2022 11:00;549.9;549.9;549.9;549.9
11.07.2022 12:00;427.18;427.18;427.18;427.18
11.07.2022 13:00;382.06;382.06;382.06;382.06
11.07.2022 14:00;494.45;494.45;494.45;494.45
11.07.2022 15:00;497.98;497.98;497.98;497.98
11.07.2022 16:00;549.91;549.91;549.91;549.91
11.07.2022 17:00;549.99;549.99;549.99;549.99
11.07.2022 18:00;378.79;378.79;378.79;378.79
11.07.2022 19:00;401.64;401.64;401.64;401.64
11.07.2022 20:00;458.03;458.03;458.03;458.03
11.07.2022 21:00;469.9;469.9;469.9;469.9
11.07.2022 22:00;452.12;452.12;452.12;452.12
11.07.2022 23:00;450.05;450.05;450.05;450.05
12.07.2022 00:00;409.09;409.09;409.09;409.09
12.07.2022 01:00;188.15;188.15;180.02;180.02
12.07.2022 02:00;349.57;349.57;180.04;180.04
12.07.2022 03:00;330.04;330.04;160.07;160.07
12.07.2022 04:00;153.14;153.14;153.14;153.14
12.07.2022 05:00;156.43;156.43;156.43;156.43
12.07.2022 06:00;292.87;292.87;292.87;292.87
12.07.2022 07:00;419.64;419.64;419.64;419.64
12.07.2022 08:00;453.66;453.66;453.66;453.66
12.07.2022 09:00;448.9;448.9;448.9;448.9
12.07.2022 10:00;388.36;388.36;388.36;388.36
12.07.2022 11:00;445.52;445.52;445.52;445.52
12.07.2022 12:00;445.56;445.56;445.56;445.56
12.07.2022 13:00;388.79;388.79;388.79;388.79
12.07.2022 14:00;363.72;363.72;363.72;363.72
12.07.2022 15:00;329.96;329.96;329.96;329.96
12.07.2022 16:00;310.15;310.15;310.15;310.15
12.07.2022 17:00;316.59;316.59;316.59;316.59
12.07.2022 18:00;379.82;379.82;379.82;379.82
12.07.2022 19:00;422.8;422.8;422.8;422.8
12.07.2022 20:00;479.82;479.82;479.82;479.82
12.07.2022 21:00;442.76;442.76;442.76;442.76
12.07.2022 22:00;412.85;412.85;412.85;412.85
12.07.2022 23:00;464.22;464.22;464.22;464.22
13.07.2022 00:00;260.76;260.76;260.76;260.76
13.07.2022 01:00;228.23;228.23;228.23;228.23
13.07.2022 02:00;212.3;212.3;212.3;212.3
13.07.2022 03:00;205.96;205.96;205.96;205.96
13.07.2022 04:00;210.63;210.63;210.63;210.63
13.07.2022 05:00;255.33;255.33;255.33;255.33
13.07.2022 06:00;332.22;332.22;332.22;332.22
13.07.2022 07:00;411.97;411.97;411.97;411.97
13.07.2022 08:00;456.16;456.16;456.16;456.16
13.07.2022 09:00;457.27;457.27;438.55;438.55
13.07.2022 10:00;399.16;399.16;399.16;399.16
13.07.2022 11:00;419.15;419.15;419.15;419.15
13.07.2022 12:00;484.66;484.66;484.66;484.66
13.07.2022 13:00;549.9;549.9;549.9;549.9
13.07.2022 14:00;409.63;409.63;409.63;409.63
13.07.2022 15:00;425.89;425.89;425.89;425.89
13.07.2022 16:00;449.99;449.99;449.99;449.99
13.07.2022 17:00;378.73;378.73;378.73;378.73
13.07.2022 18:00;374.04;374.04;374.04;374.04
13.07.2022 19:00;374.03;374.03;374.03;374.03
13.07.2022 20:00;416.61;416.61;416.61;416.61
13.07.2022 21:00;440.8;440.8;440.8;440.8
13.07.2022 22:00;439.83;439.83;439.83;439.83
13.07.2022 23:00;421.97;421.97;380.23;380.23
14.07.2022 00:00;346.65;346.65;226.77;226.77
14.07.2022 01:00;262.54;262.54;262.54;262.54
14.07.2022 02:00;199.99;199.99;199.99;199.99
14.07.2022 03:00;163.32;163.32;163.32;163.32
14.07.2022 04:00;150;150;150;150
14.07.2022 05:00;191.14;191.14;191.14;191.14
14.07.2022 06:00;330.14;330.14;330.14;330.14
14.07.2022 07:00;421.32;421.32;396.61;396.61
14.07.2022 08:00;433.31;433.31;433.31;433.31
14.07.2022 09:00;434.07;434.07;434.07;434.07
14.07.2022 10:00;419.96;419.96;419.96;419.96
14.07.2022 11:00;379.9;379.9;379.9;379.9
14.07.2022 12:00;363.19;363.19;363.19;363.19
14.07.2022 13:00;343.52;343.52;343.52;343.52
14.07.2022 14:00;334.33;334.33;334.33;334.33
14.07.2022 15:00;343.58;343.58;343.58;343.58
14.07.2022 16:00;330.01;330.01;330.01;330.01
14.07.2022 17:00;326.32;326.32;326.32;326.32
14.07.2022 18:00;331.18;331.18;331.18;331.18
14.07.2022 19:00;343.53;343.53;343.53;343.53
14.07.2022 20:00;416.84;416.84;416.84;416.84
14.07.2022 21:00;398.42;398.42;398.42;398.42
14.07.2022 22:00;398.9;398.9;398.9;398.9
14.07.2022 23:00;343.56;343.56;336.12;336.12
15.07.2022 00:00;234.87;234.87;234.87;234.87
15.07.2022 01:00;160.08;160.08;160.08;160.08
15.07.2022 02:00;149.98;149.98;149.98;149.98
15.07.2022 03:00;132.8;132.8;132.8;132.8
15.07.2022 04:00;149.98;149.98;149.98;149.98
15.07.2022 05:00;176.69;176.69;176.69;176.69
15.07.2022 06:00;288.46;288.46;288.46;288.46
15.07.2022 07:00;404.9;404.9;404.9;404.9
15.07.2022 08:00;429.92;429.92;317.51;317.51
15.07.2022 09:00;385.98;385.98;374.71;374.71
15.07.2022 10:00;298.86;298.86;298.86;298.86
15.07.2022 11:00;262.45;262.45;262.45;262.45
15.07.2022 12:00;250.05;250.05;250.05;250.05
15.07.2022 13:00;301.61;301.61;301.61;301.61
15.07.2022 14:00;235.02;235.02;235.02;235.02
15.07.2022 15:00;298.22;298.22;298.22;298.22
15.07.2022 16:00;308.62;308.62;308.62;308.62
15.07.2022 17:00;249.2;249.2;249.2;249.2
15.07.2022 18:00;315.47;315.47;315.47;315.47
15.07.2022 19:00;374.58;374.58;374.58;374.58
15.07.2022 20:00;378.47;378.47;378.47;378.47
15.07.2022 21:00;387.44;387.44;387.44;387.44
15.07.2022 22:00;388.23;388.23;388.23;388.23
15.07.2022 23:00;320.78;320.78;320.78;320.78
16.07.2022 00:00;299.98;299.98;299.98;299.98
16.07.2022 01:00;240.02;240.02;240.02;240.02
16.07.2022 02:00;215.06;215.06;215.06;215.06
16.07.2022 03:00;187.77;187.77;187.77;187.77
16.07.2022 04:00;181.62;181.62;181.62;181.62
16.07.2022 05:00;165.03;165.03;165.03;165.03
16.07.2022 06:00;157.95;157.95;157.95;157.95
